benchmark,setting,horizon_days,left_edge,right_edge,mass
lognormal,coarse,120,4544.700615021916,4688.376674398648,0.007185555156198889
lognormal,coarse,120,4688.376674398648,4832.052733775382,0.013453380350432673
lognormal,coarse,120,4832.052733775382,4975.728793152114,0.02190736999748435
lognormal,coarse,120,4975.728793152114,5119.404852528846,0.03154552961615439
lognormal,coarse,120,5119.404852528846,5263.08091190558,0.041980194618243906
lognormal,coarse,120,5263.08091190558,5406.756971282312,0.0536785319754083
lognormal,coarse,120,5406.756971282312,5550.4330306590455,0.06595966239158559
lognormal,coarse,120,5550.4330306590455,5694.109090035778,0.07604747640471417
lognormal,coarse,120,5694.109090035778,5837.785149412512,0.0818866749795272
lognormal,coarse,120,5837.785149412512,5981.461208789244,0.08362830668290645
lognormal,coarse,120,5981.461208789244,6125.137268165976,0.08240435959402034
lognormal,coarse,120,6125.137268165976,6268.813327542708,0.07795606536782732
lognormal,coarse,120,6268.813327542708,6412.489386919442,0.07040622157171839
lognormal,coarse,120,6412.489386919442,6556.165446296174,0.06122302990035708
lognormal,coarse,120,6556.165446296174,6699.841505672907,0.05229430577168009
lognormal,coarse,120,6699.841505672907,6843.51756504964,0.04347752305602901
lognormal,coarse,120,6843.51756504964,6987.193624426373,0.0347049698704533
lognormal,coarse,120,6987.193624426373,7130.8696838031055,0.026582195245877936
lognormal,coarse,120,7130.8696838031055,7274.545743179838,0.019547065718096047
lognormal,coarse,120,7274.545743179838,7418.221802556572,0.014132223093021147
lognormal,coarse,120,7418.221802556572,7561.897861933304,0.010447120919146333
lognormal,coarse,120,7561.897861933304,7705.573921310037,0.007747439284983702
lognormal,coarse,120,7705.573921310037,7849.24998068677,0.00557106584497222
lognormal,coarse,120,7849.24998068677,7992.926040063503,0.003781326692857301
lognormal,coarse,120,7992.926040063503,8136.602099440235,0.0023589851577690917
lognormal,coarse,120,8136.602099440235,8280.27815881697,0.001349118481197941
lognormal,coarse,120,8280.27815881697,8423.954218193701,0.0006919765489153583
lognormal,coarse,120,8423.954218193701,8567.630277570433,0.00031717199026506856
lognormal,coarse,120,8567.630277570433,8711.306336947167,0.00014934637735955378
lognormal,coarse,120,8711.306336947167,8854.9823963239,0.00011383642514942254
lognormal,coarse,120,8854.9823963239,8998.658455700632,0.00014234019304094173
lognormal,coarse,120,8998.658455700632,9142.334515077364,0.0001785832856289783
lognormal,coarse,120,9142.334515077364,9286.010574454098,0.00018398505065269868
lognormal,coarse,120,9286.010574454098,9429.68663383083,0.00014332477729091424
lognormal,coarse,120,9429.68663383083,9573.362693207562,7.04078948618995e-05
lognormal,coarse,120,9573.362693207562,9717.038752584296,1.1308591775581165e-05
lognormal,coarse,120,9717.038752584296,9860.714811961028,7.370481329370479e-12
lognormal,coarse,120,9860.714811961028,10004.390871337762,8.74945464246855e-12
lognormal,coarse,120,10004.390871337762,10148.066930714494,1.076187387039549e-11
lognormal,coarse,120,10148.066930714494,10291.742990091228,1.1623392991173422e-11
lognormal,coarse,120,10291.742990091228,10435.41904946796,1.2699466409532867e-11
lognormal,coarse,120,10435.41904946796,10579.095108844693,1.4076284950111315e-11
lognormal,coarse,120,10579.095108844693,10722.771168221425,1.5913190659567114e-11
lognormal,coarse,120,10722.771168221425,10866.447227598159,1.853211480364742e-11
lognormal,coarse,120,10866.447227598159,11010.123286974891,2.2682090640421148e-11
lognormal,coarse,120,11010.123286974891,11153.799346351623,3.052809994440111e-11
lognormal,coarse,120,11153.799346351623,11297.475405728357,4.959177773175725e-11
lognormal,coarse,120,11297.475405728357,11441.15146510509,2.1680010009766813e-10
lognormal,coarse,120,11441.15146510509,11584.827524481821,1.2922746618556776e-07
lognormal,coarse,120,11584.827524481821,11728.503583858554,5.454302394736113e-10
lognormal,coarse,120,11728.503583858554,11872.179643235288,2.211107301469381e-11
lognormal,coarse,120,11872.179643235288,12015.85570261202,1.3193002732545895e-11
lognormal,coarse,120,12015.85570261202,12159.531761988752,1.1325301434725013e-11
lognormal,coarse,120,12159.531761988752,12303.207821365486,1.2488105879701665e-11
lognormal,coarse,120,12303.207821365486,12446.88388074222,1.2797606943415526e-11
lognormal,coarse,120,12446.88388074222,12590.55994011895,1.1955925801996633e-11
lognormal,coarse,120,12590.55994011895,12734.235999495684,1.0851798589956193e-11
lognormal,coarse,120,12734.235999495684,12877.912058872418,1.0069208107557194e-11
lognormal,coarse,120,12877.912058872418,13021.588118249148,9.901819337013994e-12
lognormal,coarse,120,13021.588118249148,13165.264177625882,1.1091703783763967e-11
lognormal,coarse,120,13165.264177625882,13308.940237002616,2.8138414399859778e-11
lognormal,coarse,180,1822.3291433940954,1966.5968672461279,9.106918108603776e-12
lognormal,coarse,180,1966.5968672461279,2110.8645910981604,2.382527318235583e-12
lognormal,coarse,180,2110.8645910981604,2255.1323149501927,1.9952161171289175e-12
lognormal,coarse,180,2255.1323149501927,2399.4000388022255,1.955944774281726e-12
lognormal,coarse,180,2399.4000388022255,2543.667762654258,2.0766912926386972e-12
lognormal,coarse,180,2543.667762654258,2687.9354865062905,2.3521336216121962e-12
lognormal,coarse,180,2687.9354865062905,2832.2032103583233,2.872091319480221e-12
lognormal,coarse,180,2832.2032103583233,2976.4709342103556,3.5750182527494313e-12
lognormal,coarse,180,2976.4709342103556,3120.738658062388,2.730777760964222e-11
lognormal,coarse,180,3120.738658062388,3265.0063819144207,2.2245201426265378e-05
lognormal,coarse,180,3265.0063819144207,3409.2741057664534,2.4714529460759656e-05
lognormal,coarse,180,3409.2741057664534,3553.5418296184857,3.012821239797575e-12
lognormal,coarse,180,3553.5418296184857,3697.8095534705185,5.626379092129359e-11
lognormal,coarse,180,3697.8095534705185,3842.0772773225513,0.0003021145790335723
lognormal,coarse,180,3842.0772773225513,3986.3450011745836,0.0010856411472591047
lognormal,coarse,180,3986.3450011745836,4130.612725026615,0.0023477716080827784
lognormal,coarse,180,4130.612725026615,4274.880448878648,0.004059940326084808
lognormal,coarse,180,4274.880448878648,4419.148172730682,0.006403555132339548
lognormal,coarse,180,4419.148172730682,4563.415896582714,0.01000572827455696
lognormal,coarse,180,4563.415896582714,4707.6836204347455,0.015290535688386453
lognormal,coarse,180,4707.6836204347455,4851.951344286779,0.02225152574401455
lognormal,coarse,180,4851.951344286779,4996.219068138811,0.03041154561525738
lognormal,coarse,180,4996.219068138811,5140.486791990844,0.03883208805927416
lognormal,coarse,180,5140.486791990844,5284.7545158428775,0.04706470327943788
lognormal,coarse,180,5284.7545158428775,5429.022239694909,0.05430753705852623
lognormal,coarse,180,5429.022239694909,5573.289963546941,0.060729487291193734
lognormal,coarse,180,5573.289963546941,5717.557687398974,0.06591878464123242
lognormal,coarse,180,5717.557687398974,5861.825411251008,0.06883434220836401
lognormal,coarse,180,5861.825411251008,6006.0931351030395,0.06868672043605789
lognormal,coarse,180,6006.0931351030395,6150.360858955071,0.06671110393327674
lognormal,coarse,180,6150.360858955071,6294.628582807104,0.06346093510316672
lognormal,coarse,180,6294.628582807104,6438.896306659137,0.05926234967166263
lognormal,coarse,180,6438.896306659137,6583.16403051117,0.054166928693553176
lognormal,coarse,180,6583.16403051117,6727.431754363201,0.04806996570566185
lognormal,coarse,180,6727.431754363201,6871.699478215235,0.041463305848791064
lognormal,coarse,180,6871.699478215235,7015.967202067267,0.034764588758377055
lognormal,coarse,180,7015.967202067267,7160.2349259193,0.028386841690707765
lognormal,coarse,180,7160.2349259193,7304.502649771332,0.02319012586433563
lognormal,coarse,180,7304.502649771332,7448.770373623365,0.01972201465199995
lognormal,coarse,180,7448.770373623365,7593.038097475397,0.0163911434117085
lognormal,coarse,180,7593.038097475397,7737.30582132743,0.012382552496609708
lognormal,coarse,180,7737.30582132743,7881.573545179463,0.008802394107306608
lognormal,coarse,180,7881.573545179463,8025.841269031495,0.006517868896554278
lognormal,coarse,180,8025.841269031495,8170.108992883527,0.0050419269675279635
lognormal,coarse,180,8170.108992883527,8314.37671673556,0.0040563361687413575
lognormal,coarse,180,8314.37671673556,8458.644440587594,0.002935800236675574
lognormal,coarse,180,8458.644440587594,8602.912164439625,0.0019858617059462613
lognormal,coarse,180,8602.912164439625,8747.17988829166,0.0016323332792701393
lognormal,coarse,180,8747.17988829166,8891.447612143691,0.0014584751444124283
lognormal,coarse,180,8891.447612143691,9035.715335995723,0.0012405916521602708
lognormal,coarse,180,9035.715335995723,9179.983059847755,0.0009232490270205885
lognormal,coarse,180,9179.983059847755,9324.250783699788,0.0005578074945421432
lognormal,coarse,180,9324.250783699788,9468.51850755182,0.0002409534092020153
lognormal,coarse,180,9468.51850755182,9612.786231403854,5.3231384290649276e-05
lognormal,coarse,180,9612.786231403854,9757.053955255886,6.916335445266228e-12
lognormal,coarse,180,9757.053955255886,9901.32167910792,5.956528831392176e-12
lognormal,coarse,180,9901.32167910792,10045.589402959951,1.129543594327826e-11
lognormal,coarse,180,10045.589402959951,10189.857126811983,1.2621660440982434e-11
lognormal,coarse,180,10189.857126811983,10334.124850664017,1.4321201250002544e-11
lognormal,coarse,180,10334.124850664017,10478.392574516049,1.6575498664141716e-11
lognormal,coarse,180,10478.392574516049,10622.66029836808,1.9705009853135724e-11
lognormal,coarse,180,10622.66029836808,10766.928022220112,2.4342138036545515e-11
lognormal,coarse,180,10766.928022220112,10911.195746072146,3.193224671440784e-11
lognormal,coarse,180,10911.195746072146,11055.46346992418,4.390602967671937e-11
lognormal,coarse,180,11055.46346992418,11199.731193776212,1.1888058651220706e-10
lognormal,coarse,180,11199.731193776212,11343.998917628245,6.978321710270199e-07
lognormal,coarse,180,11343.998917628245,11488.266641480277,1.4827592523970717e-06
lognormal,coarse,180,11488.266641480277,11632.534365332309,1.5267867747528578e-07
lognormal,coarse,180,11632.534365332309,11776.80208918434,2.095657525019303e-11
lognormal,coarse,180,11776.80208918434,11921.069813036374,1.3037548356323684e-11
lognormal,coarse,180,11921.069813036374,12065.337536888406,9.368125937213944e-12
lognormal,coarse,180,12065.337536888406,12209.605260740438,7.61876185111569e-12
lognormal,coarse,180,12209.605260740438,12353.872984592472,6.651648651545159e-12
lognormal,coarse,180,12353.872984592472,12498.140708444505,6.115840751687611e-12
lognormal,coarse,180,12498.140708444505,12642.408432296535,5.873764985870007e-12
lognormal,coarse,180,12642.408432296535,12786.67615614857,5.8961776780469706e-12
lognormal,coarse,180,12786.67615614857,12930.943880000603,6.254487722828591e-12
lognormal,coarse,180,12930.943880000603,13075.211603852633,7.247185038439511e-12
lognormal,coarse,180,13075.211603852633,13219.479327704667,1.0342287480540593e-11
lognormal,coarse,180,13219.479327704667,13363.7470515567,8.769557227627957e-11
lognormal,coarse,240,1829.8335767779665,1974.6954016062223,1.4859810220182904e-11
lognormal,coarse,240,1974.6954016062223,2119.557226434478,1.827818641862723e-12
lognormal,coarse,240,2119.557226434478,2264.419051262734,1.3068239452938162e-12
lognormal,coarse,240,2264.419051262734,2409.2808760909898,1.1381959389131815e-12
lognormal,coarse,240,2409.2808760909898,2554.142700919245,1.0834970609188674e-12
lognormal,coarse,240,2554.142700919245,2699.004525747501,1.0952438098524585e-12
lognormal,coarse,240,2699.004525747501,2843.8663505757563,1.1679511694131139e-12
lognormal,coarse,240,2843.8663505757563,2988.7281754040123,1.2739251857289211e-12
lognormal,coarse,240,2988.7281754040123,3133.5900002322674,1.288682778314052e-12
lognormal,coarse,240,3133.5900002322674,3278.4518250605233,2.2245254125239015e-05
lognormal,coarse,240,3278.4518250605233,3423.3136498887793,0.00021733691181081955
lognormal,coarse,240,3423.3136498887793,3568.175474717035,0.00046255999117302644
lognormal,coarse,240,3568.175474717035,3713.037299545291,0.000728885525955771
lognormal,coarse,240,3713.037299545291,3857.899124373547,0.0012700938089796243
lognormal,coarse,240,3857.899124373547,4002.760949201802,0.0024643728332330627
lognormal,coarse,240,4002.760949201802,4147.622774030057,0.004655160247485658
lognormal,coarse,240,4147.622774030057,4292.484598858314,0.007991985312146236
lognormal,coarse,240,4292.484598858314,4437.346423686569,0.012167492748443857
lognormal,coarse,240,4437.346423686569,4582.208248514825,0.01696837758339212
lognormal,coarse,240,4582.208248514825,4727.07007334308,0.021841022677589684
lognormal,coarse,240,4727.07007334308,4871.931898171337,0.02731607916870532
lognormal,coarse,240,4871.931898171337,5016.793722999592,0.033875752849960146
lognormal,coarse,240,5016.793722999592,5161.655547827847,0.0408880765609354
lognormal,coarse,240,5161.655547827847,5306.517372656104,0.04717302171999379
lognormal,coarse,240,5306.517372656104,5451.379197484359,0.052058258273607445
lognormal,coarse,240,5451.379197484359,5596.241022312614,0.05582507448841851
lognormal,coarse,240,5596.241022312614,5741.10284714087,0.058449385972090505
lognormal,coarse,240,5741.10284714087,5885.964671969126,0.059757279419673986
lognormal,coarse,240,5885.964671969126,6030.826496797382,0.05990405357041619
lognormal,coarse,240,6030.826496797382,6175.688321625637,0.05901880446521809
lognormal,coarse,240,6175.688321625637,6320.550146453893,0.05624590645200252
lognormal,coarse,240,6320.550146453893,6465.411971282149,0.05174912219758658
lognormal,coarse,240,6465.411971282149,6610.273796110405,0.04711949353551582
lognormal,coarse,240,6610.273796110405,6755.1356209386595,0.043299544642785036
lognormal,coarse,240,6755.1356209386595,6899.997445766917,0.03919204142003346
lognormal,coarse,240,6899.997445766917,7044.859270595171,0.03421749045842941
lognormal,coarse,240,7044.859270595171,7189.721095423427,0.029152509373503232
lognormal,coarse,240,7189.721095423427,7334.5829202516825,0.02457528725302502
lognormal,coarse,240,7334.5829202516825,7479.444745079939,0.020484738040045202
lognormal,coarse,240,7479.444745079939,7624.306569908194,0.01740446486809605
lognormal,coarse,240,7624.306569908194,7769.16839473645,0.014927677736506738
lognormal,coarse,240,7769.16839473645,7914.030219564706,0.012692383276646698
lognormal,coarse,240,7914.030219564706,8058.892044392962,0.01044178967595569
lognormal,coarse,240,8058.892044392962,8203.753869221217,0.007927290022922346
lognormal,coarse,240,8203.753869221217,8348.615694049473,0.0059038311907759315
lognormal,coarse,240,8348.615694049473,8493.47751887773,0.0048644472453847854
lognormal,coarse,240,8493.47751887773,8638.339343705984,0.004033821328414278
lognormal,coarse,240,8638.339343705984,8783.20116853424,0.0032328750184181447
lognormal,coarse,240,8783.20116853424,8928.062993362497,0.0025216722608130196
lognormal,coarse,240,8928.062993362497,9072.924818190751,0.0020003536973845397
lognormal,coarse,240,9072.924818190751,9217.786643019006,0.0015309017206584443
lognormal,coarse,240,9217.786643019006,9362.648467847264,0.0010637067459891777
lognormal,coarse,240,9362.648467847264,9507.510292675519,0.0006571048576098624
lognormal,coarse,240,9507.510292675519,9652.372117503774,0.0003444858277204426
lognormal,coarse,240,9652.372117503774,9797.23394233203,0.00013761554933022202
lognormal,coarse,240,9797.23394233203,9942.095767160286,2.9958469714688745e-05
lognormal,coarse,240,9942.095767160286,10086.957591988541,2.6119528729053752e-11
lognormal,coarse,240,10086.957591988541,10231.819416816797,1.4569097673857977e-05
lognormal,coarse,240,10231.819416816797,10376.681241645054,6.145032367315696e-05
lognormal,coarse,240,10376.681241645054,10521.543066473308,0.00012341667706178473
lognormal,coarse,240,10521.543066473308,10666.404891301565,0.00018155185693975194
lognormal,coarse,240,10666.404891301565,10811.26671612982,0.0002185727143796276
lognormal,coarse,240,10811.26671612982,10956.128540958076,0.00022215168212590748
lognormal,coarse,240,10956.128540958076,11100.99036578633,0.0001882392047845014
lognormal,coarse,240,11100.99036578633,11245.852190614587,0.00012438616736402508
lognormal,coarse,240,11245.852190614587,11390.714015442843,5.306631346253986e-05
lognormal,coarse,240,11390.714015442843,11535.575840271098,6.75717644373068e-06
lognormal,coarse,240,11535.575840271098,11680.437665099354,9.776862596462818e-12
lognormal,coarse,240,11680.437665099354,11825.29948992761,1.3686095972393684e-11
lognormal,coarse,240,11825.29948992761,11970.161314755866,1.8384789859158472e-11
lognormal,coarse,240,11970.161314755866,12115.023139584122,2.2092974017233593e-11
lognormal,coarse,240,12115.023139584122,12259.884964412375,2.7014669855141837e-11
lognormal,coarse,240,12259.884964412375,12404.746789240631,3.367727797570865e-11
lognormal,coarse,240,12404.746789240631,12549.60861406889,4.294906639520186e-11
lognormal,coarse,240,12549.60861406889,12694.470438897142,5.640575637326511e-11
lognormal,coarse,240,12694.470438897142,12839.332263725399,7.718606401784911e-11
lognormal,coarse,240,12839.332263725399,12984.194088553655,1.1251615778389446e-10
lognormal,coarse,240,12984.194088553655,13129.05591338191,1.83425819619112e-10
lognormal,coarse,240,13129.05591338191,13273.917738210166,3.9204404346372713e-10
lognormal,coarse,240,13273.917738210166,13418.779563038423,5.4971507860308654e-09
lognormal,coarse,300,1837.3689137560743,1982.827286095097,3.7530734277661493e-06
lognormal,coarse,300,1982.827286095097,2128.2856584341193,1.5119842445631766e-11
lognormal,coarse,300,2128.2856584341193,2273.744030773142,6.1916075753105376e-12
lognormal,coarse,300,2273.744030773142,2419.202403112165,4.227338822982913e-12
lognormal,coarse,300,2419.202403112165,2564.660775451187,3.1620073659764974e-12
lognormal,coarse,300,2564.660775451187,2710.11914779021,2.5274463736693217e-12
lognormal,coarse,300,2710.11914779021,2855.577520129232,2.1064520971100722e-12
lognormal,coarse,300,2855.577520129232,3001.035892468255,1.8068634403367973e-12
lognormal,coarse,300,3001.035892468255,3146.494264807277,1.1078458736268564e-12
lognormal,coarse,300,3146.494264807277,3291.9526371463,9.202643310658655e-13
lognormal,coarse,300,3291.9526371463,3437.4110094853227,0.0002065679124636159
lognormal,coarse,300,3437.4110094853227,3582.869381824345,0.0011117953769243171
lognormal,coarse,300,3582.869381824345,3728.327754163368,0.0026103711485150963
lognormal,coarse,300,3728.327754163368,3873.7861265023907,0.004227218119280195
lognormal,coarse,300,3873.7861265023907,4019.2444988414127,0.005692655153449085
lognormal,coarse,300,4019.2444988414127,4164.702871180435,0.0075183154086115875
lognormal,coarse,300,4164.702871180435,4310.161243519458,0.010545048029734732
lognormal,coarse,300,4310.161243519458,4455.619615858481,0.015213204422747413
lognormal,coarse,300,4455.619615858481,4601.077988197503,0.02088241638512142
lognormal,coarse,300,4601.077988197503,4746.5363605365255,0.02613361181709753
lognormal,coarse,300,4746.5363605365255,4891.994732875549,0.030967072180063535
lognormal,coarse,300,4891.994732875549,5037.453105214571,0.0360007167397641
lognormal,coarse,300,5037.453105214571,5182.911477553593,0.04116727793381202
lognormal,coarse,300,5182.911477553593,5328.369849892617,0.04584129194294272
lognormal,coarse,300,5328.369849892617,5473.828222231638,0.04955929850455029
lognormal,coarse,300,5473.828222231638,5619.286594570661,0.05224578156151348
lognormal,coarse,300,5619.286594570661,5764.744966909683,0.05399912214214002
lognormal,coarse,300,5764.744966909683,5910.2033392487065,0.05443006200630288
lognormal,coarse,300,5910.2033392487065,6055.661711587729,0.05366420850596136
lognormal,coarse,300,6055.661711587729,6201.120083926751,0.05172607988046201
lognormal,coarse,300,6201.120083926751,6346.578456265774,0.049435697517369245
lognormal,coarse,300,6346.578456265774,6492.036828604797,0.04688416978863404
lognormal,coarse,300,6492.036828604797,6637.495200943819,0.043540204499059994
lognormal,coarse,300,6637.495200943819,6782.953573282841,0.040047951456782825
lognormal,coarse,300,6782.953573282841,6928.411945621865,0.03659980122133135
lognormal,coarse,300,6928.411945621865,7073.8703179608865,0.03260751952011043
lognormal,coarse,300,7073.8703179608865,7219.328690299909,0.028504035051805533
lognormal,coarse,300,7219.328690299909,7364.787062638931,0.02515000761315458
lognormal,coarse,300,7364.787062638931,7510.245434977955,0.02206804069136077
lognormal,coarse,300,7510.245434977955,7655.703807316977,0.018515851740287755
lognormal,coarse,300,7655.703807316977,7801.162179655999,0.015300041228090429
lognormal,coarse,300,7801.162179655999,7946.620551995023,0.013237865504306537
lognormal,coarse,300,7946.620551995023,8092.078924334045,0.011952640418206368
lognormal,coarse,300,8092.078924334045,8237.537296673067,0.010444599731970436
lognormal,coarse,300,8237.537296673067,8382.99566901209,0.00823081375485945
lognormal,coarse,300,8382.99566901209,8528.454041351113,0.006487327229635578
lognormal,coarse,300,8528.454041351113,8673.912413690136,0.005473790788123392
lognormal,coarse,300,8673.912413690136,8819.370786029158,0.004279202378914239
lognormal,coarse,300,8819.370786029158,8964.82915836818,0.003193707311489836
lognormal,coarse,300,8964.82915836818,9110.287530707203,0.0027994359254326375
lognormal,coarse,300,9110.287530707203,9255.745903046225,0.002625517853366646
lognormal,coarse,300,9255.745903046225,9401.20427538525,0.0022184706191302073
lognormal,coarse,300,9401.20427538525,9546.662647724272,0.0016758824176722243
lognormal,coarse,300,9546.662647724272,9692.121020063292,0.0011847071923888363
lognormal,coarse,300,9692.121020063292,9837.579392402315,0.0007436342537242877
lognormal,coarse,300,9837.579392402315,9983.037764741339,0.00042333600181316546
lognormal,coarse,300,9983.037764741339,10128.496137080361,0.00024631642798352823
lognormal,coarse,300,10128.496137080361,10273.954509419384,0.00019873017182076073
lognormal,coarse,300,10273.954509419384,10419.412881758406,0.00024220157882618205
lognormal,coarse,300,10419.412881758406,10564.871254097428,0.0003256437576436034
lognormal,coarse,300,10564.871254097428,10710.32962643645,0.0003970776359930174
lognormal,coarse,300,10710.32962643645,10855.787998775473,0.00041545101662164395
lognormal,coarse,300,10855.787998775473,11001.246371114497,0.0003624576337024875
lognormal,coarse,300,11001.246371114497,11146.704743453518,0.0002543562084975853
lognormal,coarse,300,11146.704743453518,11292.16311579254,0.00013536286906587047
lognormal,coarse,300,11292.16311579254,11437.621488131565,4.6872680650852955e-05
lognormal,coarse,300,11437.621488131565,11583.079860470587,4.810026886970395e-06
lognormal,coarse,300,11583.079860470587,11728.53823280961,1.5131106013558636e-11
lognormal,coarse,300,11728.53823280961,11873.996605148632,2.97960208133081e-11
lognormal,coarse,300,11873.996605148632,12019.454977487654,4.010964990080991e-11
lognormal,coarse,300,12019.454977487654,12164.913349826676,4.423529771630908e-11
lognormal,coarse,300,12164.913349826676,12310.371722165697,4.9441878110161986e-11
lognormal,coarse,300,12310.371722165697,12455.830094504721,5.622655282977331e-11
lognormal,coarse,300,12455.830094504721,12601.288466843745,6.543280005227907e-11
lognormal,coarse,300,12601.288466843745,12746.746839182766,7.865403088115306e-11
lognormal,coarse,300,12746.746839182766,12892.205211521788,9.926380746922201e-11
lognormal,coarse,300,12892.205211521788,13037.663583860813,1.388680446681573e-10
lognormal,coarse,300,13037.663583860813,13183.121956199833,1.5853178249114242e-10
lognormal,coarse,300,13183.121956199833,13328.580328538857,1.4159464472963768e-08
lognormal,coarse,300,13328.580328538857,13474.03870087788,5.850660763299921e-07
lognormal,coarse,365,1845.5672169439717,1991.6746216187028,0.00023612675072110827
lognormal,coarse,365,1991.6746216187028,2137.782026293434,0.00017482868560304092
lognormal,coarse,365,2137.782026293434,2283.889430968165,0.00011680932466242794
lognormal,coarse,365,2283.889430968165,2429.9968356428963,6.687879445472437e-05
lognormal,coarse,365,2429.9968356428963,2576.104240317627,2.9631367318840263e-05
lognormal,coarse,365,2576.104240317627,2722.2116449923583,7.698188752766673e-06
lognormal,coarse,365,2722.2116449923583,2868.3190496670895,1.4721459492859516e-11
lognormal,coarse,365,2868.3190496670895,3014.4264543418208,6.573327293472063e-12
lognormal,coarse,365,3014.4264543418208,3160.533859016551,4.575335268228428e-05
lognormal,coarse,365,3160.533859016551,3306.641263691283,0.0002822467214878096
lognormal,coarse,365,3306.641263691283,3452.748668366014,0.0008437672795253427
lognormal,coarse,365,3452.748668366014,3598.856073040745,0.001852155402137302
lognormal,coarse,365,3598.856073040745,3744.963477715476,0.0034150573964830933
lognormal,coarse,365,3744.963477715476,3891.0708823902078,0.005624178225983678
lognormal,coarse,365,3891.0708823902078,4037.1782870649386,0.008551881042263553
lognormal,coarse,365,4037.1782870649386,4183.285691739669,0.011909628109172345
lognormal,coarse,365,4183.285691739669,4329.3930964144,0.01535893310237561
lognormal,coarse,365,4329.3930964144,4475.500501089132,0.019495661206933263
lognormal,coarse,365,4475.500501089132,4621.607905763863,0.024082516282557545
lognormal,coarse,365,4621.607905763863,4767.715310438593,0.0283155005937739
lognormal,coarse,365,4767.715310438593,4913.822715113325,0.03254728044365877
lognormal,coarse,365,4913.822715113325,5059.930119788056,0.03709779785775342
lognormal,coarse,365,5059.930119788056,5206.037524462787,0.041239983831598506
lognormal,coarse,365,5206.037524462787,5352.144929137519,0.044047457387815896
lognormal,coarse,365,5352.144929137519,5498.25233381225,0.046067928389502265
lognormal,coarse,365,5498.25233381225,5644.359738486981,0.04824714906971842
lognormal,coarse,365,5644.359738486981,5790.467143161711,0.05001668198939982
lognormal,coarse,365,5790.467143161711,5936.574547836443,0.050325904456649015
lognormal,coarse,365,5936.574547836443,6082.681952511174,0.048959178239347534
lognormal,coarse,365,6082.681952511174,6228.789357185905,0.04648488217421815
lognormal,coarse,365,6228.789357185905,6374.896761860636,0.04387731846942798
lognormal,coarse,365,6374.896761860636,6521.004166535367,0.041782807557680414
lognormal,coarse,365,6521.004166535367,6667.111571210098,0.040068902646820996
lognormal,coarse,365,6667.111571210098,6813.218975884829,0.03783981080212656
lognormal,coarse,365,6813.218975884829,6959.326380559561,0.03468385938683353
lognormal,coarse,365,6959.326380559561,7105.4337852342915,0.03117995704413134
lognormal,coarse,365,7105.4337852342915,7251.541189909022,0.02775568347402978
lognormal,coarse,365,7251.541189909022,7397.648594583753,0.024540217858433702
lognormal,coarse,365,7397.648594583753,7543.755999258486,0.021625251889681747
lognormal,coarse,365,7543.755999258486,7689.8634039332155,0.019017962609001213
lognormal,coarse,365,7689.8634039332155,7835.970808607946,0.016775546979536527
lognormal,coarse,365,7835.970808607946,7982.078213282679,0.014974374163755105
lognormal,coarse,365,7982.078213282679,8128.18561795741,0.013084599051040265
lognormal,coarse,365,8128.18561795741,8274.29302263214,0.0109847171812486
lognormal,coarse,365,8274.29302263214,8420.400427306873,0.009198085262906393
lognormal,coarse,365,8420.400427306873,8566.507831981604,0.007820378147626855
lognormal,coarse,365,8566.507831981604,8712.615236656333,0.00656425307358577
lognormal,coarse,365,8712.615236656333,8858.722641331065,0.00516505317337857
lognormal,coarse,365,8858.722641331065,9004.830046005796,0.004296133986740086
lognormal,coarse,365,9004.830046005796,9150.937450680527,0.004221692630416834
lognormal,coarse,365,9150.937450680527,9297.044855355258,0.0042912520632147
lognormal,coarse,365,9297.044855355258,9443.15226002999,0.003513529889015136
lognormal,coarse,365,9443.15226002999,9589.259664704721,0.0021167338263629017
lognormal,coarse,365,9589.259664704721,9735.367069379452,0.0010219014074650428
lognormal,coarse,365,9735.367069379452,9881.474474054183,0.0005505328946088956
lognormal,coarse,365,9881.474474054183,10027.581878728914,0.0005033193356126683
lognormal,coarse,365,10027.581878728914,10173.689283403644,0.0007234624704517536
lognormal,coarse,365,10173.689283403644,10319.796688078375,0.0010602673937895408
lognormal,coarse,365,10319.796688078375,10465.904092753108,0.001280645787677318
lognormal,coarse,365,10465.904092753108,10612.011497427839,0.0012944836763138475
lognormal,coarse,365,10612.011497427839,10758.11890210257,0.001114391749790962
lognormal,coarse,365,10758.11890210257,10904.2263067773,0.0008154556881769621
lognormal,coarse,365,10904.2263067773,11050.333711452033,0.0004949864862469906
lognormal,coarse,365,11050.333711452033,11196.441116126764,0.00023227078059681136
lognormal,coarse,365,11196.441116126764,11342.548520801494,6.674781640483058e-05
lognormal,coarse,365,11342.548520801494,11488.655925476225,3.57317701418542e-07
lognormal,coarse,365,11488.655925476225,11634.763330150956,7.938842170548843e-12
lognormal,coarse,365,11634.763330150956,11780.870734825687,2.6426999543280008e-11
lognormal,coarse,365,11780.870734825687,11926.978139500417,2.940037458268858e-11
lognormal,coarse,365,11926.978139500417,12073.08554417515,3.249850539196404e-11
lognormal,coarse,365,12073.08554417515,12219.19294884988,3.635482994919444e-11
lognormal,coarse,365,12219.19294884988,12365.30035352461,4.1275440460983745e-11
lognormal,coarse,365,12365.30035352461,12511.407758199342,4.776715988972043e-11
